client_id,variation,variation_clean,is_test
6021509,test,test,True
813507,control,control,False
5672599,test,test,True
5732397,control,control,False
6136374,control,control,False
5715957,control,control,False
4548780,control,control,False
661527,control,control,False
8476828,test,test,True
8500861,test,test,True
2706854,test,test,True
6044794,test,test,True
2365440,test,test,True
6624374,control,control,False
5434624,test,test,True
1716372,control,control,False
4247363,control,control,False
5635216,test,test,True
572542,test,test,True
6720861,control,control,False
5363409,test,test,True
1133121,control,control,False
3579230,test,test,True
9293238,test,test,True
5531941,test,test,True
9978138,control,control,False
8331253,test,test,True
9636169,test,test,True
3393848,control,control,False
5137397,test,test,True
6988663,test,test,True
3379469,control,control,False
3293746,control,control,False
4349341,control,control,False
4579515,test,test,True
7476303,control,control,False
8504603,control,control,False
8971563,control,control,False
9105369,control,control,False
3112574,test,test,True
4925607,test,test,True
3581096,test,test,True
808536,test,test,True
1275302,test,test,True
2773934,control,control,False
2454606,test,test,True
6415605,control,control,False
1429199,control,control,False
4069267,control,control,False
647474,test,test,True
3259588,test,test,True
2471573,test,test,True
275288,test,test,True
8127073,control,control,False
5511899,control,control,False
5378112,test,test,True
386383,test,test,True
3886418,control,control,False
5514901,control,control,False
4116628,test,test,True
5186778,control,control,False
3329726,control,control,False
7077477,test,test,True
1327847,control,control,False
3512229,control,control,False
5921317,control,control,False
4481832,control,control,False
2310297,test,test,True
3442612,test,test,True
5284364,control,control,False
6454703,test,test,True
4272860,control,control,False
5356212,test,test,True
4899919,control,control,False
3695644,test,test,True
7159239,control,control,False
1274278,test,test,True
3340004,control,control,False
5021309,control,control,False
8990384,control,control,False
8284433,test,test,True
1479488,test,test,True
6744430,test,test,True
8437990,test,test,True
2676107,test,test,True
1329020,control,control,False
878432,control,control,False
3288356,test,test,True
8824157,test,test,True
5020419,control,control,False
330035,test,test,True
7162304,control,control,False
9028119,test,test,True
6821663,control,control,False
9942064,control,control,False
3366197,test,test,True
7689597,test,test,True
1612946,control,control,False
251519,test,test,True
5075723,test,test,True
2448097,control,control,False
8933203,control,control,False
4556323,test,test,True
1891908,test,test,True
2193096,test,test,True
2795142,control,control,False
5055614,test,test,True
6338935,control,control,False
4681280,test,test,True
485243,test,test,True
654172,test,test,True
8581135,test,test,True
2498857,test,test,True
1810978,test,test,True
6321743,test,test,True
7252695,control,control,False
1564878,test,test,True
1362308,test,test,True
5999699,control,control,False
1037251,control,control,False
7396309,control,control,False
9191957,test,test,True
1430088,control,control,False
2305285,control,control,False
9879012,control,control,False
1123070,control,control,False
5431838,control,control,False
7537987,control,control,False
822313,test,test,True
6676256,test,test,True
3470710,control,control,False
9131191,control,control,False
2366463,test,test,True
1908819,control,control,False
2408816,control,control,False
5942043,control,control,False
4502299,control,control,False
3840806,test,test,True
8383466,test,test,True
1834481,test,test,True
2549932,test,test,True
5325969,control,control,False
9342554,control,control,False
3178121,test,test,True
1624825,test,test,True
6724797,control,control,False
2177404,control,control,False
6883743,test,test,True
6719426,control,control,False
9639697,test,test,True
681368,test,test,True
5733366,test,test,True
7240649,control,control,False
8110389,control,control,False
4569058,test,test,True
6680266,control,control,False
7281224,test,test,True
9697309,test,test,True
9702685,control,control,False
1184798,control,control,False
97590,test,test,True
5893434,control,control,False
8714366,control,control,False
463030,control,control,False
3075744,control,control,False
4970404,test,test,True
9371773,test,test,True
9015286,control,control,False
7580898,test,test,True
283311,test,test,True
4828235,control,control,False
3376442,control,control,False
8709822,test,test,True
5125518,control,control,False
4737820,test,test,True
6110307,test,test,True
3197097,test,test,True
2539742,test,test,True
8386364,test,test,True
5633653,test,test,True
3682168,test,test,True
2623518,test,test,True
5995947,test,test,True
6447601,control,control,False
8975470,test,test,True
5596278,control,control,False
4966830,test,test,True
7485632,test,test,True
2297738,control,control,False
4960207,test,test,True
327511,test,test,True
4653174,control,control,False
5396029,control,control,False
6115682,test,test,True
8703833,control,control,False
9467545,test,test,True
5504348,test,test,True
6545703,control,control,False
1186,control,control,False
66930,test,test,True
4705736,test,test,True
1538758,control,control,False
1688588,test,test,True
2955920,test,test,True
382734,control,control,False
3877234,control,control,False
1146708,control,control,False
6556384,control,control,False
7296383,test,test,True
3213534,test,test,True
2232369,test,test,True
6028829,test,test,True
9778461,test,test,True
9481786,test,test,True
7816862,control,control,False
8280107,test,test,True
724004,test,test,True
7039946,test,test,True
8495015,test,test,True
4770789,test,test,True
8116430,control,control,False
2494024,control,control,False
3777615,test,test,True
9420605,test,test,True
2474224,test,test,True
7582539,control,control,False
1170944,control,control,False
9166595,test,test,True
1576322,control,control,False
657787,test,test,True
6041814,control,control,False
2843022,test,test,True
320786,control,control,False
2826516,test,test,True
2495460,control,control,False
4967715,test,test,True
8892267,test,test,True
9081241,control,control,False
1997445,control,control,False
1558312,control,control,False
9399521,test,test,True
4288178,control,control,False
220644,control,control,False
9724888,test,test,True
7051206,control,control,False
4389814,test,test,True
4490765,control,control,False
2125802,control,control,False
6340340,test,test,True
1328295,control,control,False
4224797,test,test,True
5344146,control,control,False
8364170,test,test,True
7341832,test,test,True
6896819,test,test,True
5515403,control,control,False
3797123,control,control,False
9422581,test,test,True
1620825,test,test,True
293500,control,control,False
1335720,test,test,True
1816083,test,test,True
7550579,test,test,True
6959293,test,test,True
4124205,test,test,True
2291896,test,test,True
9180822,control,control,False
1724346,control,control,False
6244184,test,test,True
3049212,control,control,False
7262069,control,control,False
9162012,control,control,False
1904971,test,test,True
5373548,test,test,True
4751846,test,test,True
7478657,test,test,True
8646291,test,test,True
7387005,test,test,True
4153564,test,test,True
927407,test,test,True
2075617,test,test,True
584202,test,test,True
4797799,test,test,True
7917082,control,control,False
5104594,control,control,False
3427750,test,test,True
4602206,control,control,False
6224270,test,test,True
3002266,test,test,True
2270478,control,control,False
4757841,test,test,True
8982518,test,test,True
3762736,control,control,False
1867143,test,test,True
7723861,control,control,False
4244035,test,test,True
4567305,control,control,False
6292865,test,test,True
5492993,control,control,False
9802022,test,test,True
2525626,test,test,True
1360924,test,test,True
3364689,control,control,False
1238919,control,control,False
2863539,control,control,False
2445077,test,test,True
571600,test,test,True
7016465,test,test,True
